week,committer,penalty_type,penalty_category,total_penalties,total_yards,avg_yards_per_penalty
7,Oklahoma,False Start,Procedural,2,0.0,0.0
7,Oklahoma,Holding,Blocking / Holding,2,10.0,5.0
7,Oklahoma,Personal Foul,Personal / Contact,1,0.0,0.0
7,Oklahoma State,Delay of Game,Procedural,2,10.0,5.0
7,Oklahoma State,False Start,Procedural,1,0.0,0.0
7,Oklahoma State,Holding,Blocking / Holding,1,0.0,0.0
7,Oklahoma State,Other / Unclassified,Other,1,7.0,7.0
7,Oklahoma State,Personal Foul,Personal / Contact,1,0.0,0.0
7,Old Dominion,False Start,Procedural,2,0.0,0.0
7,Old Dominion,Other / Unclassified,Other,1,0.0,0.0
7,Old Dominion,Pass Interference,Personal / Contact,1,0.0,0.0
7,Ole Miss,Delay of Game,Procedural,1,5.0,5.0
7,Ole Miss,Holding,Blocking / Holding,3,33.0,11.0
7,Ole Miss,Other / Unclassified,Other,2,30.0,15.0
7,Oregon,Holding,Blocking / Holding,3,13.0,4.33
7,Oregon,Other / Unclassified,Other,1,5.0,5.0
7,Oregon,Other / Unclassified,Procedural,1,0.0,0.0
7,Oregon State,False Start,Procedural,6,30.0,5.0
7,Oregon State,Holding,Blocking / Holding,2,51.0,25.5
7,Oregon State,Other / Unclassified,Administrative,1,0.0,0.0
7,Oregon State,Pass Interference,Personal / Contact,2,30.0,15.0
7,Pittsburgh,Face Mask,Other,2,28.0,14.0
7,Pittsburgh,Holding,Blocking / Holding,1,1.0,1.0
7,Pittsburgh,Offside,Procedural,3,5.0,1.67
7,Pittsburgh,Other / Unclassified,Other,2,15.0,7.5
7,Purdue,Holding,Blocking / Holding,4,14.0,3.5
7,Purdue,Other / Unclassified,Administrative,1,13.0,13.0
7,Purdue,Other / Unclassified,Other,1,23.0,23.0
7,Purdue,Pass Interference,Personal / Contact,1,15.0,15.0
7,Rice,Face Mask,Other,1,15.0,15.0
7,Rice,False Start,Procedural,1,5.0,5.0
7,Rice,Offside,Procedural,1,4.0,4.0
7,Rutgers,False Start,Procedural,2,6.0,3.0
7,Rutgers,Holding,Blocking / Holding,2,17.0,8.5
7,Rutgers,Offside,Procedural,1,6.0,6.0
7,Rutgers,Other / Unclassified,Administrative,1,5.0,5.0
7,Rutgers,Pass Interference,Personal / Contact,2,30.0,15.0
7,Rutgers,Personal Foul,Personal / Contact,2,0.0,0.0
7,Rutgers,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
7,SMU,Holding,Blocking / Holding,1,0.0,0.0
7,SMU,Other / Unclassified,Blocking / Holding,1,10.0,10.0
7,SMU,Personal Foul,Personal / Contact,1,50.0,50.0
7,SMU,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
7,Sam Houston,Face Mask,Other,1,7.0,7.0
7,Sam Houston,False Start,Procedural,1,5.0,5.0
7,Sam Houston,Holding,Blocking / Holding,1,10.0,10.0
7,Sam Houston,Other / Unclassified,Other,1,18.0,18.0
7,Sam Houston,Pass Interference,Personal / Contact,1,9.0,9.0
7,Sam Houston,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
7,San Diego State,Delay of Game,Procedural,1,0.0,0.0
7,San Diego State,Offside,Procedural,1,5.0,5.0
7,San Jose St,Delay of Game,Procedural,1,5.0,5.0
7,San Jose St,False Start,Procedural,3,15.0,5.0
7,San Jose St,Holding,Blocking / Holding,3,18.0,6.0
7,San Jose St,Other / Unclassified,Administrative,1,5.0,5.0
7,San Jose St,Other / Unclassified,Other,1,0.0,0.0
7,San Jose St,Pass Interference,Personal / Contact,1,15.0,15.0
7,San Jose St,Personal Foul,Personal / Contact,1,0.0,0.0
7,South Carolina,False Start,Procedural,5,20.0,4.0
7,South Carolina,Holding,Blocking / Holding,2,10.0,5.0
7,South Carolina,Other / Unclassified,Other,4,43.0,10.75
7,South Carolina,Pass Interference,Personal / Contact,1,14.0,14.0
7,South Florida,Holding,Blocking / Holding,1,0.0,0.0
7,South Florida,Other / Unclassified,Administrative,1,5.0,5.0
7,South Florida,Other / Unclassified,Blocking / Holding,1,0.0,0.0
7,South Florida,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
7,Southern Miss,Delay of Game,Procedural,1,5.0,5.0
7,Southern Miss,False Start,Procedural,2,10.0,5.0
7,Southern Miss,Holding,Blocking / Holding,2,17.0,8.5
7,Southern Miss,Pass Interference,Personal / Contact,4,54.0,13.5
7,Southern Miss,Personal Foul,Personal / Contact,1,15.0,15.0
7,Southern Miss,Roughing the Passer,Personal / Contact,1,0.0,0.0
7,Stanford,False Start,Procedural,3,15.0,5.0
7,Stanford,Holding,Blocking / Holding,4,29.0,7.25
7,Stanford,Offside,Procedural,2,52.0,26.0
7,Stanford,Other / Unclassified,Administrative,1,5.0,5.0
7,Stanford,Pass Interference,Personal / Contact,1,4.0,4.0
7,Stanford,Personal Foul,Personal / Contact,1,7.0,7.0
7,Stanford,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
7,TCU,Delay of Game,Procedural,1,5.0,5.0
7,TCU,False Start,Procedural,2,10.0,5.0
7,TCU,Holding,Blocking / Holding,2,15.0,7.5
7,TCU,Other / Unclassified,Other,1,0.0,0.0
7,TCU,Pass Interference,Personal / Contact,1,9.0,9.0
7,TCU,Personal Foul,Personal / Contact,1,0.0,0.0
7,Temple,Holding,Blocking / Holding,1,20.0,20.0
7,Temple,Offside,Procedural,1,5.0,5.0
7,Temple,Pass Interference,Personal / Contact,1,15.0,15.0
7,Tennessee,Delay of Game,Procedural,1,4.0,4.0
7,Tennessee,False Start,Procedural,4,20.0,5.0
7,Tennessee,Illegal Formation,Procedural,1,12.0,12.0
7,Tennessee,Personal Foul,Personal / Contact,1,15.0,15.0
7,Texas,False Start,Procedural,1,0.0,0.0
7,Texas,Holding,Blocking / Holding,2,0.0,0.0
7,Texas,Offside,Procedural,1,5.0,5.0
7,Texas A&M,Delay of Game,Procedural,1,5.0,5.0
7,Texas A&M,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
7,Texas State,Other / Unclassified,Other,1,10.0,10.0
7,Texas Tech,False Start,Procedural,1,5.0,5.0
7,Texas Tech,Holding,Blocking / Holding,2,19.0,9.5
7,Texas Tech,Offside,Procedural,1,5.0,5.0
7,Texas Tech,Unsportsmanlike Conduct,Personal / Contact,1,12.0,12.0
7,Toledo,Delay of Game,Procedural,1,5.0,5.0
7,Toledo,False Start,Procedural,3,15.0,5.0
7,Toledo,Holding,Blocking / Holding,2,15.0,7.5
7,Toledo,Other / Unclassified,Blocking / Holding,1,4.0,4.0
7,Toledo,Pass Interference,Personal / Contact,1,15.0,15.0
7,Toledo,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
7,Troy,False Start,Procedural,4,20.0,5.0
7,Troy,Holding,Blocking / Holding,3,18.0,6.0
7,Troy,Offside,Procedural,1,5.0,5.0
7,Troy,Other / Unclassified,Other,5,19.0,3.8
7,Troy,Pass Interference,Personal / Contact,2,14.0,7.0
7,Troy,Personal Foul,Personal / Contact,1,0.0,0.0
7,Troy,Roughing the Passer,Personal / Contact,1,15.0,15.0
7,Tulane,Face Mask,Other,1,4.0,4.0
7,Tulane,False Start,Procedural,3,15.0,5.0
7,Tulane,Holding,Blocking / Holding,2,32.0,16.0
7,Tulane,Offside,Procedural,2,10.0,5.0
7,Tulane,Other / Unclassified,Blocking / Holding,2,13.0,6.5
7,Tulane,Pass Interference,Personal / Contact,2,24.0,12.0
7,UAB,False Start,Procedural,3,15.0,5.0
7,UAB,Holding,Blocking / Holding,1,13.0,13.0
7,UAB,Illegal Formation,Procedural,1,0.0,0.0
7,UAB,Illegal Motion,Other,1,10.0,10.0
7,UAB,Offside,Procedural,1,0.0,0.0
7,UAB,Other / Unclassified,Administrative,1,5.0,5.0
7,UAB,Other / Unclassified,Other,1,15.0,15.0
7,UAB,Pass Interference,Personal / Contact,3,22.0,7.33
7,UCF,Delay of Game,Procedural,1,5.0,5.0
7,UCF,False Start,Procedural,5,25.0,5.0
7,UCF,Holding,Blocking / Holding,1,27.0,27.0
7,UCF,Other / Unclassified,Administrative,1,35.0,35.0
7,UCF,Other / Unclassified,Blocking / Holding,1,0.0,0.0
7,UCF,Pass Interference,Personal / Contact,2,30.0,15.0
7,UCLA,False Start,Procedural,3,0.0,0.0
7,UCLA,Holding,Blocking / Holding,3,0.0,0.0
7,UCLA,Other / Unclassified,Administrative,1,5.0,5.0
7,UCLA,Other / Unclassified,Other,1,5.0,5.0
7,UCLA,Personal Foul,Personal / Contact,1,0.0,0.0
7,UL Monroe,Holding,Blocking / Holding,2,10.0,5.0
7,UL Monroe,Offside,Procedural,1,5.0,5.0
7,UL Monroe,Other / Unclassified,Administrative,1,0.0,0.0
7,UL Monroe,Other / Unclassified,Blocking / Holding,1,15.0,15.0
7,UL Monroe,Other / Unclassified,Other,1,0.0,0.0
7,UL Monroe,Personal Foul,Personal / Contact,1,0.0,0.0
7,UNLV,Face Mask,Other,2,2.0,1.0
7,UNLV,False Start,Procedural,2,10.0,5.0
7,UNLV,Holding,Blocking / Holding,3,20.0,6.67
7,UNLV,Offside,Procedural,1,0.0,0.0
7,UNLV,Other / Unclassified,Other,3,25.0,8.33
7,UNLV,Pass Interference,Personal / Contact,2,70.0,35.0
7,UNLV,Unsportsmanlike Conduct,Personal / Contact,1,16.0,16.0
7,USC,Holding,Blocking / Holding,1,4.0,4.0
7,USC,Unsportsmanlike Conduct,Personal / Contact,1,1.0,1.0
7,UTEP,Personal Foul,Personal / Contact,1,15.0,15.0
7,UTEP,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
7,UTSA,Delay of Game,Procedural,1,5.0,5.0
7,UTSA,Face Mask,Other,1,15.0,15.0
7,UTSA,Holding,Blocking / Holding,2,19.0,9.5
7,UTSA,Illegal Formation,Procedural,1,1.0,1.0
7,UTSA,Offside,Procedural,1,2.0,2.0
7,UTSA,Pass Interference,Personal / Contact,1,15.0,15.0
7,UTSA,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
7,Utah,Delay of Game,Procedural,1,0.0,0.0
7,Utah,Other / Unclassified,Other,1,0.0,0.0
7,Utah,Pass Interference,Personal / Contact,1,0.0,0.0
7,Utah,Personal Foul,Personal / Contact,1,0.0,0.0
7,Utah State,Delay of Game,Procedural,1,5.0,5.0
7,Utah State,False Start,Procedural,3,12.0,4.0
7,Utah State,Holding,Blocking / Holding,5,42.0,8.4
7,Utah State,Pass Interference,Personal / Contact,1,15.0,15.0
7,Virginia Tech,False Start,Procedural,2,10.0,5.0
7,Virginia Tech,Holding,Blocking / Holding,3,34.0,11.33
7,Virginia Tech,Offside,Procedural,1,0.0,0.0
7,Virginia Tech,Other / Unclassified,Other,1,0.0,0.0
7,Virginia Tech,Pass Interference,Personal / Contact,2,30.0,15.0
7,Virginia Tech,Personal Foul,Personal / Contact,1,0.0,0.0
7,Virginia Tech,Roughing the Passer,Personal / Contact,1,50.0,50.0
7,Wake Forest,Face Mask,Other,1,15.0,15.0
7,Wake Forest,False Start,Procedural,2,10.0,5.0
7,Wake Forest,Holding,Blocking / Holding,2,44.0,22.0
7,Wake Forest,Illegal Motion,Other,1,0.0,0.0
7,Wake Forest,Offside,Procedural,1,0.0,0.0
7,Wake Forest,Roughing the Passer,Personal / Contact,3,45.0,15.0
7,Wake Forest,Unsportsmanlike Conduct,Personal / Contact,2,9.0,4.5
7,Washington,False Start,Procedural,1,5.0,5.0
7,Washington,Illegal Formation,Procedural,1,35.0,35.0
7,Washington,Offside,Procedural,1,0.0,0.0
7,Washington,Other / Unclassified,Other,1,15.0,15.0
7,Washington State,Delay of Game,Procedural,1,5.0,5.0
7,Washington State,Face Mask,Other,1,5.0,5.0
7,Washington State,Holding,Blocking / Holding,4,11.0,2.75
7,Washington State,Illegal Formation,Procedural,2,0.0,0.0
7,Washington State,Pass Interference,Personal / Contact,1,14.0,14.0
7,Washington State,Roughing the Passer,Personal / Contact,1,15.0,15.0
7,Western Michigan,Delay of Game,Procedural,1,5.0,5.0
7,Western Michigan,False Start,Procedural,1,5.0,5.0
7,Western Michigan,Personal Foul,Personal / Contact,1,0.0,0.0
7,Western Michigan,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
7,Wisconsin,Other / Unclassified,Other,1,5.0,5.0
7,Wyoming,False Start,Procedural,2,10.0,5.0
7,Wyoming,Holding,Blocking / Holding,1,1.0,1.0
7,Wyoming,Pass Interference,Personal / Contact,2,30.0,15.0
7,Wyoming,Roughing the Passer,Personal / Contact,1,1.0,1.0
8,Air Force,False Start,Procedural,2,5.0,2.5
8,Akron,Holding,Blocking / Holding,1,4.0,4.0
8,Akron,Illegal Formation,Procedural,1,49.0,49.0
8,Akron,Offside,Procedural,2,9.0,4.5
8,Akron,Other / Unclassified,Administrative,1,0.0,0.0
8,Akron,Pass Interference,Personal / Contact,1,15.0,15.0
8,Akron,Personal Foul,Personal / Contact,2,0.0,0.0
8,Alabama,False Start,Procedural,2,5.0,2.5
8,Alabama,Offside,Procedural,1,5.0,5.0
8,Alabama,Other / Unclassified,Other,1,0.0,0.0
8,Alabama,Pass Interference,Personal / Contact,2,30.0,15.0
8,App State,Face Mask,Other,2,30.0,15.0
8,App State,False Start,Procedural,1,5.0,5.0
8,App State,Offside,Procedural,1,5.0,5.0
8,App State,Pass Interference,Personal / Contact,2,22.0,11.0
8,Arizona,Holding,Blocking / Holding,3,0.0,0.0
8,Arizona,Pass Interference,Personal / Contact,3,0.0,0.0
8,Arizona State,Face Mask,Other,1,15.0,15.0
8,Arizona State,False Start,Procedural,2,10.0,5.0
8,Arizona State,Offside,Procedural,1,37.0,37.0
8,Arizona State,Other / Unclassified,Other,1,5.0,5.0
8,Arizona State,Pass Interference,Personal / Contact,2,27.0,13.5
8,Arizona State,Roughing the Passer,Personal / Contact,1,2.0,2.0
8,Arkansas,Delay of Game,Procedural,1,5.0,5.0
8,Arkansas,False Start,Procedural,1,5.0,5.0
8,Arkansas,Holding,Blocking / Holding,2,14.0,7.0
8,Arkansas,Offside,Procedural,2,5.0,2.5
8,Arkansas,Other / Unclassified,Other,2,17.0,8.5
8,Arkansas,Pass Interference,Personal / Contact,2,32.0,16.0
8,Arkansas State,False Start,Procedural,2,0.0,0.0
8,Arkansas State,Holding,Blocking / Holding,3,1.0,0.33
8,Arkansas State,Pass Interference,Personal / Contact,1,0.0,0.0
8,Arkansas State,Roughing,Personal / Contact,1,0.0,0.0
8,Army,False Start,Procedural,1,5.0,5.0
8,Army,Holding,Blocking / Holding,1,10.0,10.0
8,Army,Offside,Procedural,1,0.0,0.0
8,Army,Other / Unclassified,Blocking / Holding,1,0.0,0.0
8,Army,Pass Interference,Personal / Contact,1,15.0,15.0
8,Auburn,False Start,Procedural,1,5.0,5.0
8,Auburn,Offside,Procedural,1,0.0,0.0
8,Auburn,Pass Interference,Personal / Contact,1,15.0,15.0
8,Auburn,Personal Foul,Personal / Contact,1,0.0,0.0
8,Auburn,Roughing the Passer,Personal / Contact,1,0.0,0.0
8,BYU,Delay of Game,Procedural,1,5.0,5.0
8,BYU,False Start,Procedural,1,5.0,5.0
8,BYU,Holding,Blocking / Holding,3,58.0,19.33
8,Ball State,Delay of Game,Procedural,1,5.0,5.0
8,Ball State,False Start,Procedural,3,15.0,5.0
8,Ball State,Offside,Procedural,1,5.0,5.0
8,Ball State,Other / Unclassified,Administrative,1,0.0,0.0
8,Ball State,Pass Interference,Personal / Contact,2,30.0,15.0
8,Baylor,Holding,Blocking / Holding,3,0.0,0.0
8,Baylor,Pass Interference,Personal / Contact,2,0.0,0.0
8,Baylor,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
8,Boise State,False Start,Procedural,1,5.0,5.0
8,Boise State,Pass Interference,Personal / Contact,1,0.0,0.0
8,Boston College,False Start,Procedural,2,0.0,0.0
8,Boston College,Holding,Blocking / Holding,2,0.0,0.0
8,Boston College,Other / Unclassified,Other,1,7.0,7.0
8,Boston College,Personal Foul,Personal / Contact,1,0.0,0.0
8,Boston College,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
8,Bowling Green,Face Mask,Other,1,26.0,26.0
8,Bowling Green,False Start,Procedural,2,10.0,5.0
8,Bowling Green,Holding,Blocking / Holding,2,35.0,17.5
8,Bowling Green,Offside,Procedural,3,10.0,3.33
8,Bowling Green,Other / Unclassified,Other,4,52.0,13.0
8,Bowling Green,Pass Interference,Personal / Contact,1,9.0,9.0
8,Bowling Green,Unsportsmanlike Conduct,Personal / Contact,1,4.0,4.0
8,Buffalo,Delay of Game,Procedural,1,0.0,0.0
8,Buffalo,False Start,Procedural,1,0.0,0.0
8,Buffalo,Holding,Blocking / Holding,3,11.0,3.67
8,Buffalo,Other / Unclassified,Other,2,8.0,4.0
8,Buffalo,Pass Interference,Personal / Contact,2,0.0,0.0
8,California,False Start,Procedural,2,0.0,0.0
8,California,Holding,Blocking / Holding,2,8.0,4.0
8,California,Pass Interference,Personal / Contact,1,14.0,14.0
8,California,Unsportsmanlike Conduct,Personal / Contact,2,1.0,0.5
8,Central Michigan,Delay of Game,Procedural,2,10.0,5.0
8,Central Michigan,False Start,Procedural,3,15.0,5.0
8,Central Michigan,Offside,Procedural,1,5.0,5.0
8,Central Michigan,Personal Foul,Personal / Contact,1,0.0,0.0
8,Central Michigan,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
8,Central Michigan,Unsportsmanlike Conduct,Procedural,1,0.0,0.0
8,Charlotte,Delay of Game,Procedural,1,5.0,5.0
8,Charlotte,Personal Foul,Personal / Contact,1,0.0,0.0
8,Cincinnati,Holding,Blocking / Holding,2,0.0,0.0
8,Cincinnati,Other / Unclassified,Administrative,1,0.0,0.0
8,Cincinnati,Other / Unclassified,Other,2,0.0,0.0
8,Cincinnati,Pass Interference,Personal / Contact,3,0.0,0.0
8,Cincinnati,Personal Foul,Personal / Contact,1,0.0,0.0
8,Cincinnati,Roughing,Personal / Contact,1,0.0,0.0
8,Clemson,False Start,Procedural,1,5.0,5.0
8,Clemson,Offside,Procedural,1,0.0,0.0
8,Clemson,Other / Unclassified,Other,1,0.0,0.0
8,Coastal Carolina,Delay of Game,Procedural,1,5.0,5.0
8,Coastal Carolina,Offside,Procedural,1,0.0,0.0
8,Coastal Carolina,Other / Unclassified,Blocking / Holding,1,65.0,65.0
8,Coastal Carolina,Other / Unclassified,Other,1,5.0,5.0
8,Colorado State,Pass Interference,Personal / Contact,1,15.0,15.0
8,Delaware,Delay of Game,Procedural,1,5.0,5.0
8,Delaware,Holding,Blocking / Holding,5,25.0,5.0
8,Delaware,Other / Unclassified,Administrative,2,14.0,7.0
8,Delaware,Other / Unclassified,Blocking / Holding,1,0.0,0.0
8,Delaware,Other / Unclassified,Other,1,0.0,0.0
8,Delaware,Pass Interference,Personal / Contact,4,48.0,12.0
8,Delaware,Personal Foul,Personal / Contact,1,15.0,15.0
8,Duke,Delay of Game,Procedural,1,2.0,2.0
8,Duke,False Start,Procedural,1,5.0,5.0
8,Duke,Holding,Blocking / Holding,1,6.0,6.0
8,Duke,Offside,Procedural,2,5.0,2.5
8,Duke,Other / Unclassified,Administrative,1,4.0,4.0
8,Duke,Other / Unclassified,Other,1,0.0,0.0
8,Duke,Pass Interference,Personal / Contact,1,0.0,0.0
8,Duke,Personal Foul,Personal / Contact,1,0.0,0.0
8,East Carolina,Face Mask,Other,1,15.0,15.0
8,East Carolina,False Start,Procedural,1,0.0,0.0
8,East Carolina,Holding,Blocking / Holding,1,0.0,0.0
8,East Carolina,Illegal Formation,Procedural,1,5.0,5.0
8,East Carolina,Offside,Procedural,1,5.0,5.0
8,Eastern Michigan,Face Mask,Other,2,17.0,8.5
8,Eastern Michigan,False Start,Procedural,3,15.0,5.0
8,Eastern Michigan,Holding,Blocking / Holding,2,0.0,0.0
8,Eastern Michigan,Other / Unclassified,Blocking / Holding,1,5.0,5.0
8,Florida,Delay of Game,Procedural,1,5.0,5.0
8,Florida,False Start,Procedural,1,5.0,5.0
8,Florida,Holding,Blocking / Holding,1,0.0,0.0
8,Florida,Other / Unclassified,Administrative,1,5.0,5.0
8,Florida,Pass Interference,Personal / Contact,1,14.0,14.0
8,Florida,Personal Foul,Personal / Contact,2,54.0,27.0
8,Florida,Roughing the Passer,Personal / Contact,1,15.0,15.0
8,Florida Atlantic,False Start,Procedural,4,20.0,5.0
8,Florida Atlantic,Holding,Blocking / Holding,2,19.0,9.5
8,Florida Atlantic,Other / Unclassified,Other,1,5.0,5.0
8,Florida Atlantic,Pass Interference,Personal / Contact,2,30.0,15.0
8,Florida Atlantic,Personal Foul,Personal / Contact,2,15.0,7.5
8,Florida International,False Start,Procedural,2,10.0,5.0
8,Florida International,Holding,Blocking / Holding,4,30.0,7.5
8,Florida International,Other / Unclassified,Administrative,1,5.0,5.0
8,Florida International,Personal Foul,Personal / Contact,1,15.0,15.0
8,Florida State,Delay of Game,Procedural,2,10.0,5.0
8,Florida State,False Start,Procedural,2,10.0,5.0
8,Florida State,Holding,Blocking / Holding,2,38.0,19.0
8,Florida State,Other / Unclassified,Other,2,5.0,2.5
8,Georgia,Holding,Blocking / Holding,1,0.0,0.0
8,Georgia,Other / Unclassified,Safety / Tackling,1,0.0,0.0
8,Georgia,Pass Interference,Personal / Contact,3,0.0,0.0
8,Georgia Southern,Holding,Blocking / Holding,2,20.0,10.0
8,Georgia Southern,Offside,Procedural,2,8.0,4.0
8,Georgia Southern,Other / Unclassified,Administrative,1,5.0,5.0
8,Georgia Southern,Other / Unclassified,Other,2,10.0,5.0
8,Georgia Southern,Pass Interference,Personal / Contact,1,15.0,15.0
8,Georgia State,Delay of Game,Procedural,1,5.0,5.0
8,Georgia State,Face Mask,Other,1,15.0,15.0
8,Georgia State,False Start,Procedural,2,5.0,2.5
8,Georgia State,Holding,Blocking / Holding,2,4.0,2.0
8,Georgia State,Offside,Procedural,1,0.0,0.0
8,Georgia State,Other / Unclassified,Administrative,1,5.0,5.0
8,Georgia State,Pass Interference,Personal / Contact,1,31.0,31.0
8,Georgia State,Roughing the Passer,Personal / Contact,1,1.0,1.0
8,Georgia State,Targeting,Personal / Contact,1,15.0,15.0
8,Georgia Tech,False Start,Procedural,2,10.0,5.0
8,Georgia Tech,Offside,Procedural,1,5.0,5.0
8,Georgia Tech,Pass Interference,Personal / Contact,1,15.0,15.0
8,Hawai'i,False Start,Procedural,1,5.0,5.0
8,Hawai'i,Holding,Blocking / Holding,3,10.0,3.33
8,Hawai'i,Other / Unclassified,Other,1,3.0,3.0
8,Hawai'i,Pass Interference,Personal / Contact,3,31.0,10.33
8,Houston,False Start,Procedural,1,0.0,0.0
8,Houston,Other / Unclassified,Other,1,0.0,0.0
8,Houston,Pass Interference,Personal / Contact,2,0.0,0.0
8,Houston,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
8,Indiana,Other / Unclassified,Administrative,1,14.0,14.0
8,Indiana,Pass Interference,Personal / Contact,1,11.0,11.0
8,Iowa,False Start,Procedural,1,5.0,5.0
8,Iowa,Offside,Procedural,1,0.0,0.0
8,Iowa,Pass Interference,Personal / Contact,1,15.0,15.0
8,Iowa,Personal Foul,Personal / Contact,1,0.0,0.0
8,James Madison,False Start,Procedural,1,5.0,5.0
8,James Madison,Pass Interference,Personal / Contact,1,15.0,15.0
8,James Madison,Personal Foul,Personal / Contact,1,15.0,15.0
8,Kent State,False Start,Procedural,2,10.0,5.0
8,Kent State,Holding,Blocking / Holding,2,16.0,8.0
8,Kent State,Other / Unclassified,Administrative,1,15.0,15.0
8,Kent State,Other / Unclassified,Other,1,0.0,0.0
8,Kent State,Other / Unclassified,Procedural,1,0.0,0.0
8,Kentucky,False Start,Procedural,1,5.0,5.0
8,Kentucky,Other / Unclassified,Procedural,1,2.0,2.0
8,LSU,False Start,Procedural,1,0.0,0.0
8,LSU,Holding,Blocking / Holding,2,0.0,0.0
8,LSU,Illegal Formation,Procedural,1,0.0,0.0
8,LSU,Pass Interference,Personal / Contact,1,15.0,15.0
8,Liberty,Delay of Game,Procedural,1,5.0,5.0
8,Liberty,Holding,Blocking / Holding,2,8.0,4.0
8,Liberty,Other / Unclassified,Other,2,22.0,11.0
8,Liberty,Pass Interference,Personal / Contact,1,27.0,27.0
8,Liberty,Personal Foul,Personal / Contact,1,40.0,40.0
8,Liberty,Roughing the Passer,Personal / Contact,1,15.0,15.0
8,Louisiana,False Start,Procedural,2,10.0,5.0
8,Louisiana,Holding,Blocking / Holding,2,0.0,0.0
8,Louisiana,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
8,Louisville,Holding,Blocking / Holding,2,9.0,4.5
8,Louisville,Other / Unclassified,Administrative,1,4.0,4.0
8,Louisville,Other / Unclassified,Other,1,5.0,5.0
8,Louisville,Personal Foul,Personal / Contact,1,0.0,0.0
8,Marshall,False Start,Procedural,2,10.0,5.0
8,Marshall,Holding,Blocking / Holding,3,10.0,3.33
8,Marshall,Offside,Procedural,3,10.0,3.33
