week,drawn_team,penalty_type,penalty_category,total_penalties,total_yards,avg_yards_per_penalty
7,Western Michigan,Holding,Blocking / Holding,1,0.0,0.0
7,Western Michigan,Illegal Formation,Procedural,1,5.0,5.0
7,Western Michigan,Offside,Procedural,1,5.0,5.0
7,Western Michigan,Unsportsmanlike Conduct,Personal / Contact,1,1.0,1.0
7,Wisconsin,Delay of Game,Procedural,1,5.0,5.0
7,Wisconsin,Holding,Blocking / Holding,1,0.0,0.0
7,Wisconsin,Illegal Formation,Procedural,1,4.0,4.0
7,Wisconsin,Pass Interference,Personal / Contact,1,0.0,0.0
7,Wisconsin,Unsportsmanlike Conduct,Personal / Contact,2,15.0,7.5
7,Wyoming,Delay of Game,Procedural,1,5.0,5.0
7,Wyoming,False Start,Procedural,3,15.0,5.0
7,Wyoming,Holding,Blocking / Holding,3,18.0,6.0
7,Wyoming,Other / Unclassified,Administrative,1,5.0,5.0
7,Wyoming,Other / Unclassified,Other,1,0.0,0.0
7,Wyoming,Pass Interference,Personal / Contact,1,15.0,15.0
7,Wyoming,Personal Foul,Personal / Contact,1,0.0,0.0
8,Air Force,False Start,Procedural,1,5.0,5.0
8,Air Force,Holding,Blocking / Holding,1,10.0,10.0
8,Akron,Delay of Game,Procedural,1,5.0,5.0
8,Akron,False Start,Procedural,3,15.0,5.0
8,Akron,Offside,Procedural,1,5.0,5.0
8,Akron,Other / Unclassified,Administrative,1,0.0,0.0
8,Akron,Pass Interference,Personal / Contact,2,30.0,15.0
8,Alabama,False Start,Procedural,3,0.0,0.0
8,Alabama,Holding,Blocking / Holding,1,10.0,10.0
8,Alabama,Other / Unclassified,Administrative,1,17.0,17.0
8,Alabama,Other / Unclassified,Blocking / Holding,1,12.0,12.0
8,Alabama,Other / Unclassified,Other,2,9.0,4.5
8,Alabama,Pass Interference,Personal / Contact,3,24.0,8.0
8,App State,Delay of Game,Procedural,1,5.0,5.0
8,App State,Offside,Procedural,1,0.0,0.0
8,App State,Other / Unclassified,Blocking / Holding,1,65.0,65.0
8,App State,Other / Unclassified,Other,1,5.0,5.0
8,Arizona,False Start,Procedural,1,0.0,0.0
8,Arizona,Other / Unclassified,Other,1,0.0,0.0
8,Arizona,Pass Interference,Personal / Contact,2,0.0,0.0
8,Arizona,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
8,Arizona State,False Start,Procedural,2,10.0,5.0
8,Arizona State,Holding,Blocking / Holding,1,2.0,2.0
8,Arkansas,False Start,Procedural,1,5.0,5.0
8,Arkansas,Holding,Blocking / Holding,2,58.0,29.0
8,Arkansas,Other / Unclassified,Other,1,10.0,10.0
8,Arkansas,Roughing the Passer,Personal / Contact,1,15.0,15.0
8,Arkansas State,Face Mask,Other,1,15.0,15.0
8,Arkansas State,False Start,Procedural,5,0.0,0.0
8,Arkansas State,Holding,Blocking / Holding,6,0.0,0.0
8,Arkansas State,Other / Unclassified,Other,2,0.0,0.0
8,Arkansas State,Roughing,Personal / Contact,1,0.0,0.0
8,Arkansas State,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
8,Army,Holding,Blocking / Holding,2,20.0,10.0
8,Army,Illegal Motion,Other,1,0.0,0.0
8,Auburn,False Start,Procedural,1,5.0,5.0
8,Auburn,Offside,Procedural,1,5.0,5.0
8,Auburn,Other / Unclassified,Other,2,15.0,7.5
8,Auburn,Pass Interference,Personal / Contact,1,15.0,15.0
8,BYU,Delay of Game,Procedural,2,10.0,5.0
8,BYU,False Start,Procedural,2,8.0,4.0
8,BYU,Other / Unclassified,Administrative,1,5.0,5.0
8,BYU,Other / Unclassified,Other,1,10.0,10.0
8,BYU,Pass Interference,Personal / Contact,3,27.0,9.0
8,Ball State,Holding,Blocking / Holding,1,4.0,4.0
8,Ball State,Illegal Formation,Procedural,1,49.0,49.0
8,Ball State,Offside,Procedural,2,9.0,4.5
8,Ball State,Other / Unclassified,Administrative,1,0.0,0.0
8,Ball State,Pass Interference,Personal / Contact,1,15.0,15.0
8,Ball State,Personal Foul,Personal / Contact,2,0.0,0.0
8,Baylor,False Start,Procedural,1,0.0,0.0
8,Baylor,Holding,Blocking / Holding,1,0.0,0.0
8,Baylor,Other / Unclassified,Blocking / Holding,1,0.0,0.0
8,Baylor,Other / Unclassified,Other,2,0.0,0.0
8,Baylor,Personal Foul,Personal / Contact,2,0.0,0.0
8,Boise State,False Start,Procedural,5,25.0,5.0
8,Boise State,Holding,Blocking / Holding,1,0.0,0.0
8,Boise State,Personal Foul,Personal / Contact,1,0.0,0.0
8,Boise State,Unsportsmanlike Conduct,Personal / Contact,2,15.0,7.5
8,Boston College,Holding,Blocking / Holding,4,0.0,0.0
8,Boston College,Other / Unclassified,Other,2,5.0,2.5
8,Boston College,Pass Interference,Personal / Contact,1,0.0,0.0
8,Boston College,Personal Foul,Personal / Contact,1,0.0,0.0
8,Boston College,Unsportsmanlike Conduct,Personal / Contact,1,50.0,50.0
8,Bowling Green,Delay of Game,Procedural,2,10.0,5.0
8,Bowling Green,False Start,Procedural,3,15.0,5.0
8,Bowling Green,Offside,Procedural,1,5.0,5.0
8,Bowling Green,Personal Foul,Personal / Contact,1,0.0,0.0
8,Bowling Green,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
8,Bowling Green,Unsportsmanlike Conduct,Procedural,1,0.0,0.0
8,Buffalo,False Start,Procedural,3,0.0,0.0
8,Buffalo,Holding,Blocking / Holding,3,0.0,0.0
8,Buffalo,Other / Unclassified,Administrative,1,4.0,4.0
8,Buffalo,Other / Unclassified,Other,3,20.0,6.67
8,Buffalo,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
8,California,Delay of Game,Procedural,1,0.0,0.0
8,California,False Start,Procedural,1,0.0,0.0
8,California,Holding,Blocking / Holding,4,30.0,7.5
8,California,Pass Interference,Personal / Contact,1,15.0,15.0
8,Central Michigan,Face Mask,Other,1,26.0,26.0
8,Central Michigan,False Start,Procedural,2,10.0,5.0
8,Central Michigan,Holding,Blocking / Holding,2,35.0,17.5
8,Central Michigan,Offside,Procedural,3,10.0,3.33
8,Central Michigan,Other / Unclassified,Other,4,52.0,13.0
8,Central Michigan,Pass Interference,Personal / Contact,1,9.0,9.0
8,Central Michigan,Unsportsmanlike Conduct,Personal / Contact,1,4.0,4.0
8,Charlotte,Holding,Blocking / Holding,1,0.0,0.0
8,Cincinnati,False Start,Procedural,2,0.0,0.0
8,Cincinnati,Holding,Blocking / Holding,1,0.0,0.0
8,Cincinnati,Other / Unclassified,Other,2,5.0,2.5
8,Clemson,False Start,Procedural,1,5.0,5.0
8,Clemson,Holding,Blocking / Holding,1,7.0,7.0
8,Clemson,Other / Unclassified,Procedural,1,0.0,0.0
8,Clemson,Pass Interference,Personal / Contact,1,4.0,4.0
8,Clemson,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
8,Coastal Carolina,Face Mask,Other,2,30.0,15.0
8,Coastal Carolina,False Start,Procedural,1,5.0,5.0
8,Coastal Carolina,Offside,Procedural,1,5.0,5.0
8,Coastal Carolina,Pass Interference,Personal / Contact,2,22.0,11.0
8,Colorado State,False Start,Procedural,1,5.0,5.0
8,Colorado State,Holding,Blocking / Holding,3,10.0,3.33
8,Colorado State,Other / Unclassified,Other,1,3.0,3.0
8,Colorado State,Pass Interference,Personal / Contact,3,31.0,10.33
8,Duke,False Start,Procedural,2,10.0,5.0
8,Duke,Offside,Procedural,1,5.0,5.0
8,Duke,Pass Interference,Personal / Contact,1,15.0,15.0
8,East Carolina,Holding,Blocking / Holding,3,13.0,4.33
8,East Carolina,Illegal Formation,Procedural,1,0.0,0.0
8,East Carolina,Pass Interference,Personal / Contact,1,15.0,15.0
8,Eastern Michigan,Delay of Game,Procedural,1,5.0,5.0
8,Eastern Michigan,False Start,Procedural,1,5.0,5.0
8,Eastern Michigan,Holding,Blocking / Holding,2,6.0,3.0
8,Florida,False Start,Procedural,2,10.0,5.0
8,Florida,Holding,Blocking / Holding,1,0.0,0.0
8,Florida,Illegal Formation,Procedural,1,65.0,65.0
8,Florida,Other / Unclassified,Other,1,0.0,0.0
8,Florida,Other / Unclassified,Procedural,1,5.0,5.0
8,Florida,Pass Interference,Personal / Contact,1,6.0,6.0
8,Florida Atlantic,Holding,Blocking / Holding,3,27.0,9.0
8,Florida Atlantic,Offside,Procedural,1,5.0,5.0
8,Florida Atlantic,Pass Interference,Personal / Contact,1,15.0,15.0
8,Florida International,Face Mask,Other,1,15.0,15.0
8,Florida International,Holding,Blocking / Holding,1,10.0,10.0
8,Florida International,Offside,Procedural,2,5.0,2.5
8,Florida International,Other / Unclassified,Administrative,1,6.0,6.0
8,Florida International,Pass Interference,Personal / Contact,1,15.0,15.0
8,Florida State,Delay of Game,Procedural,1,5.0,5.0
8,Florida State,Holding,Blocking / Holding,1,7.0,7.0
8,Florida State,Offside,Procedural,2,35.0,17.5
8,Florida State,Other / Unclassified,Blocking / Holding,1,10.0,10.0
8,Florida State,Pass Interference,Personal / Contact,3,24.0,8.0
8,Florida State,Roughing the Passer,Personal / Contact,1,15.0,15.0
8,Georgia,False Start,Procedural,1,0.0,0.0
8,Georgia,Offside,Procedural,1,6.0,6.0
8,Georgia Southern,Delay of Game,Procedural,1,5.0,5.0
8,Georgia Southern,Face Mask,Other,1,15.0,15.0
8,Georgia Southern,False Start,Procedural,2,5.0,2.5
8,Georgia Southern,Holding,Blocking / Holding,2,4.0,2.0
8,Georgia Southern,Offside,Procedural,1,0.0,0.0
8,Georgia Southern,Other / Unclassified,Administrative,1,5.0,5.0
8,Georgia Southern,Pass Interference,Personal / Contact,1,31.0,31.0
8,Georgia Southern,Roughing the Passer,Personal / Contact,1,1.0,1.0
8,Georgia Southern,Targeting,Personal / Contact,1,15.0,15.0
8,Georgia State,Holding,Blocking / Holding,2,20.0,10.0
8,Georgia State,Offside,Procedural,2,8.0,4.0
8,Georgia State,Other / Unclassified,Administrative,1,5.0,5.0
8,Georgia State,Other / Unclassified,Other,2,10.0,5.0
8,Georgia State,Pass Interference,Personal / Contact,1,15.0,15.0
8,Georgia Tech,Delay of Game,Procedural,1,2.0,2.0
8,Georgia Tech,False Start,Procedural,1,5.0,5.0
8,Georgia Tech,Holding,Blocking / Holding,1,6.0,6.0
8,Georgia Tech,Offside,Procedural,2,5.0,2.5
8,Georgia Tech,Other / Unclassified,Administrative,1,4.0,4.0
8,Georgia Tech,Other / Unclassified,Other,1,0.0,0.0
8,Georgia Tech,Pass Interference,Personal / Contact,1,0.0,0.0
8,Georgia Tech,Personal Foul,Personal / Contact,1,0.0,0.0
8,Hawai'i,Pass Interference,Personal / Contact,1,15.0,15.0
8,Houston,Holding,Blocking / Holding,3,0.0,0.0
8,Houston,Pass Interference,Personal / Contact,3,0.0,0.0
8,Indiana,False Start,Procedural,1,5.0,5.0
8,Indiana,Holding,Blocking / Holding,3,13.0,4.33
8,Indiana,Other / Unclassified,Other,1,0.0,0.0
8,Iowa,Other / Unclassified,Other,1,9.0,9.0
8,Jacksonville State,Delay of Game,Procedural,1,5.0,5.0
8,Jacksonville State,Holding,Blocking / Holding,5,25.0,5.0
8,Jacksonville State,Other / Unclassified,Administrative,2,14.0,7.0
8,Jacksonville State,Other / Unclassified,Blocking / Holding,1,0.0,0.0
8,Jacksonville State,Other / Unclassified,Other,1,0.0,0.0
8,Jacksonville State,Pass Interference,Personal / Contact,4,48.0,12.0
8,Jacksonville State,Personal Foul,Personal / Contact,1,15.0,15.0
8,James Madison,False Start,Procedural,1,5.0,5.0
8,James Madison,Holding,Blocking / Holding,2,10.0,5.0
8,James Madison,Offside,Procedural,1,5.0,5.0
8,James Madison,Targeting,Personal / Contact,1,0.0,0.0
8,Kent State,False Start,Procedural,1,5.0,5.0
8,Kent State,Holding,Blocking / Holding,1,0.0,0.0
8,Kent State,Other / Unclassified,Other,1,0.0,0.0
8,Kent State,Pass Interference,Personal / Contact,2,7.0,3.5
8,Kent State,Personal Foul,Personal / Contact,1,0.0,0.0
8,Kentucky,False Start,Procedural,2,10.0,5.0
8,Kentucky,Holding,Blocking / Holding,1,10.0,10.0
8,Kentucky,Offside,Procedural,1,3.0,3.0
8,Kentucky,Other / Unclassified,Other,3,10.0,3.33
8,Kentucky,Pass Interference,Personal / Contact,2,30.0,15.0
8,LSU,False Start,Procedural,2,0.0,0.0
8,LSU,Holding,Blocking / Holding,2,8.0,4.0
8,LSU,Offside,Procedural,1,0.0,0.0
8,LSU,Pass Interference,Personal / Contact,1,15.0,15.0
8,Liberty,False Start,Procedural,2,10.0,5.0
8,Liberty,Holding,Blocking / Holding,2,2.0,1.0
8,Liberty,Other / Unclassified,Other,2,87.0,43.5
8,Louisiana,False Start,Procedural,2,10.0,5.0
8,Louisiana,Holding,Blocking / Holding,1,4.0,4.0
8,Louisiana,Other / Unclassified,Other,2,57.0,28.5
8,Louisville,False Start,Procedural,3,15.0,5.0
8,Louisville,Holding,Blocking / Holding,2,13.0,6.5
8,Louisville,Other / Unclassified,Other,1,15.0,15.0
8,Louisville,Roughing the Passer,Personal / Contact,2,15.0,7.5
8,Louisville,Unsportsmanlike Conduct,Personal / Contact,1,6.0,6.0
8,Marshall,False Start,Procedural,1,5.0,5.0
8,Marshall,Holding,Blocking / Holding,1,10.0,10.0
8,Marshall,Offside,Procedural,3,1.0,0.33
8,Marshall,Other / Unclassified,Other,1,0.0,0.0
8,Maryland,Delay of Game,Procedural,1,0.0,0.0
8,Maryland,False Start,Procedural,2,0.0,0.0
8,Maryland,Holding,Blocking / Holding,3,0.0,0.0
8,Maryland,Other / Unclassified,Blocking / Holding,1,0.0,0.0
8,Maryland,Pass Interference,Personal / Contact,1,0.0,0.0
8,Maryland,Personal Foul,Personal / Contact,2,0.0,0.0
8,Maryland,Unsportsmanlike Conduct,Personal / Contact,1,4.0,4.0
8,Massachusetts,Delay of Game,Procedural,1,0.0,0.0
8,Massachusetts,False Start,Procedural,1,0.0,0.0
8,Massachusetts,Holding,Blocking / Holding,3,11.0,3.67
8,Massachusetts,Other / Unclassified,Other,2,8.0,4.0
8,Massachusetts,Pass Interference,Personal / Contact,2,0.0,0.0
8,Memphis,False Start,Procedural,2,7.0,3.5
8,Memphis,Holding,Blocking / Holding,2,34.0,17.0
8,Memphis,Other / Unclassified,Administrative,1,15.0,15.0
8,Memphis,Pass Interference,Personal / Contact,1,9.0,9.0
8,Miami,Holding,Blocking / Holding,2,9.0,4.5
8,Miami,Other / Unclassified,Administrative,1,4.0,4.0
8,Miami,Other / Unclassified,Other,1,5.0,5.0
8,Miami,Personal Foul,Personal / Contact,1,0.0,0.0
8,Miami (OH),Face Mask,Other,2,17.0,8.5
8,Miami (OH),False Start,Procedural,3,15.0,5.0
8,Miami (OH),Holding,Blocking / Holding,2,0.0,0.0
8,Miami (OH),Other / Unclassified,Blocking / Holding,1,5.0,5.0
8,Michigan,False Start,Procedural,3,15.0,5.0
8,Michigan,Holding,Blocking / Holding,1,8.0,8.0
8,Michigan State,Other / Unclassified,Administrative,1,14.0,14.0
8,Michigan State,Pass Interference,Personal / Contact,1,11.0,11.0
8,Minnesota,Holding,Blocking / Holding,1,10.0,10.0
8,Minnesota,Pass Interference,Personal / Contact,1,15.0,15.0
8,Mississippi State,Delay of Game,Procedural,1,5.0,5.0
8,Mississippi State,False Start,Procedural,1,5.0,5.0
8,Mississippi State,Holding,Blocking / Holding,1,0.0,0.0
8,Mississippi State,Other / Unclassified,Administrative,1,5.0,5.0
8,Mississippi State,Pass Interference,Personal / Contact,1,14.0,14.0
8,Mississippi State,Personal Foul,Personal / Contact,2,54.0,27.0
8,Mississippi State,Roughing the Passer,Personal / Contact,1,15.0,15.0
8,Missouri,False Start,Procedural,1,5.0,5.0
8,Missouri,Offside,Procedural,1,0.0,0.0
8,Missouri,Pass Interference,Personal / Contact,1,15.0,15.0
8,Missouri,Personal Foul,Personal / Contact,1,0.0,0.0
8,Missouri,Roughing the Passer,Personal / Contact,1,0.0,0.0
8,Nebraska,Face Mask,Other,1,15.0,15.0
8,Nebraska,False Start,Procedural,1,5.0,5.0
8,Nebraska,Holding,Blocking / Holding,1,10.0,10.0
8,Nebraska,Offside,Procedural,2,3.0,1.5
8,Nebraska,Pass Interference,Personal / Contact,1,15.0,15.0
8,Nevada,False Start,Procedural,3,15.0,5.0
8,Nevada,Holding,Blocking / Holding,4,28.0,7.0
8,Nevada,Offside,Procedural,1,7.0,7.0
8,New Mexico,Delay of Game,Procedural,1,5.0,5.0
8,New Mexico,Face Mask,Other,1,15.0,15.0
8,New Mexico,False Start,Procedural,1,5.0,5.0
8,New Mexico,Illegal Formation,Procedural,1,8.0,8.0
8,New Mexico,Offside,Procedural,2,5.0,2.5
8,New Mexico,Pass Interference,Personal / Contact,1,15.0,15.0
8,New Mexico,Pass Interference,Procedural,2,14.0,7.0
8,New Mexico,Personal Foul,Personal / Contact,1,0.0,0.0
8,New Mexico State,Delay of Game,Procedural,1,5.0,5.0
8,New Mexico State,Holding,Blocking / Holding,2,8.0,4.0
8,New Mexico State,Other / Unclassified,Other,2,22.0,11.0
8,New Mexico State,Pass Interference,Personal / Contact,1,27.0,27.0
8,New Mexico State,Personal Foul,Personal / Contact,1,40.0,40.0
8,New Mexico State,Roughing the Passer,Personal / Contact,1,15.0,15.0
8,North Carolina,False Start,Procedural,2,0.0,0.0
8,North Carolina,Holding,Blocking / Holding,2,8.0,4.0
8,North Carolina,Pass Interference,Personal / Contact,1,14.0,14.0
8,North Carolina,Unsportsmanlike Conduct,Personal / Contact,2,1.0,0.5
8,North Texas,False Start,Procedural,3,15.0,5.0
8,North Texas,Holding,Blocking / Holding,3,19.0,6.33
8,North Texas,Offside,Procedural,3,5.0,1.67
8,North Texas,Other / Unclassified,Administrative,1,0.0,0.0
8,North Texas,Other / Unclassified,Blocking / Holding,1,5.0,5.0
8,North Texas,Pass Interference,Personal / Contact,1,15.0,15.0
8,Northern Illinois,False Start,Procedural,2,10.0,5.0
8,Northern Illinois,Holding,Blocking / Holding,3,52.0,17.33
8,Northern Illinois,Illegal Formation,Procedural,1,0.0,0.0
8,Northern Illinois,Offside,Procedural,3,0.0,0.0
8,Northern Illinois,Pass Interference,Personal / Contact,1,15.0,15.0
8,Northwestern,Holding,Blocking / Holding,1,7.0,7.0
8,Northwestern,Other / Unclassified,Administrative,1,5.0,5.0
8,Notre Dame,False Start,Procedural,1,5.0,5.0
8,Notre Dame,Holding,Blocking / Holding,1,6.0,6.0
8,Notre Dame,Offside,Procedural,1,5.0,5.0
8,Notre Dame,Other / Unclassified,Other,1,0.0,0.0
8,Notre Dame,Pass Interference,Personal / Contact,5,66.0,13.2
8,Notre Dame,Personal Foul,Personal / Contact,1,15.0,15.0
8,Ohio,False Start,Procedural,1,5.0,5.0
8,Ohio,Offside,Procedural,1,5.0,5.0
8,Ohio State,False Start,Procedural,2,10.0,5.0
8,Ohio State,Offside,Procedural,1,0.0,0.0
8,Ohio State,Pass Interference,Personal / Contact,1,10.0,10.0
8,Oklahoma,Delay of Game,Procedural,1,5.0,5.0
8,Oklahoma,False Start,Procedural,1,5.0,5.0
8,Oklahoma,Pass Interference,Personal / Contact,1,15.0,15.0
8,Oklahoma State,Holding,Blocking / Holding,2,0.0,0.0
8,Oklahoma State,Other / Unclassified,Administrative,1,0.0,0.0
8,Oklahoma State,Other / Unclassified,Other,2,0.0,0.0
8,Oklahoma State,Pass Interference,Personal / Contact,3,0.0,0.0
8,Oklahoma State,Personal Foul,Personal / Contact,1,0.0,0.0
8,Oklahoma State,Roughing,Personal / Contact,1,0.0,0.0
8,Old Dominion,False Start,Procedural,1,5.0,5.0
8,Old Dominion,Pass Interference,Personal / Contact,1,15.0,15.0
8,Old Dominion,Personal Foul,Personal / Contact,1,15.0,15.0
8,Ole Miss,Holding,Blocking / Holding,1,0.0,0.0
8,Ole Miss,Other / Unclassified,Safety / Tackling,1,0.0,0.0
8,Ole Miss,Pass Interference,Personal / Contact,3,0.0,0.0
8,Oregon,Other / Unclassified,Other,2,18.0,9.0
8,Oregon State,Delay of Game,Procedural,2,10.0,5.0
8,Oregon State,False Start,Procedural,2,10.0,5.0
8,Oregon State,Holding,Blocking / Holding,3,20.0,6.67
8,Oregon State,Illegal Formation,Procedural,2,7.0,3.5
8,Oregon State,Other / Unclassified,Other,1,5.0,5.0
8,Oregon State,Pass Interference,Personal / Contact,1,15.0,15.0
8,Oregon State,Unsportsmanlike Conduct,Personal / Contact,1,13.0,13.0
8,Penn State,False Start,Procedural,1,5.0,5.0
8,Penn State,Offside,Procedural,1,0.0,0.0
8,Penn State,Pass Interference,Personal / Contact,1,15.0,15.0
8,Penn State,Personal Foul,Personal / Contact,1,0.0,0.0
8,Pittsburgh,False Start,Procedural,3,15.0,5.0
8,Pittsburgh,Holding,Blocking / Holding,5,33.0,6.6
8,Pittsburgh,Offside,Procedural,2,5.0,2.5
8,Pittsburgh,Pass Interference,Personal / Contact,1,2.0,2.0
8,Pittsburgh,Personal Foul,Personal / Contact,1,15.0,15.0
8,Purdue,False Start,Procedural,1,5.0,5.0
8,Purdue,Holding,Blocking / Holding,1,10.0,10.0
8,Purdue,Other / Unclassified,Other,2,5.0,2.5
8,Purdue,Other / Unclassified,Safety / Tackling,1,0.0,0.0
8,Purdue,Pass Interference,Personal / Contact,3,45.0,15.0
8,Rutgers,Face Mask,Other,1,10.0,10.0
8,Rutgers,Holding,Blocking / Holding,1,9.0,9.0
8,Rutgers,Offside,Procedural,4,10.0,2.5
8,Rutgers,Other / Unclassified,Other,1,10.0,10.0
8,Rutgers,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
8,SMU,False Start,Procedural,1,5.0,5.0
8,SMU,Offside,Procedural,1,0.0,0.0
8,SMU,Other / Unclassified,Other,1,0.0,0.0
8,Sam Houston,False Start,Procedural,2,10.0,5.0
8,Sam Houston,Holding,Blocking / Holding,1,62.0,62.0
8,Sam Houston,Illegal Formation,Procedural,1,45.0,45.0
8,Sam Houston,Other / Unclassified,Blocking / Holding,1,62.0,62.0
8,Sam Houston,Other / Unclassified,Other,1,0.0,0.0
8,Sam Houston,Pass Interference,Personal / Contact,1,15.0,15.0
8,San Jose St,Face Mask,Other,1,15.0,15.0
8,San Jose St,False Start,Procedural,1,5.0,5.0
8,San Jose St,Holding,Blocking / Holding,5,50.0,10.0
8,San Jose St,Other / Unclassified,Other,2,5.0,2.5
8,South Alabama,False Start,Procedural,2,0.0,0.0
8,South Alabama,Holding,Blocking / Holding,3,1.0,0.33
8,South Alabama,Pass Interference,Personal / Contact,1,0.0,0.0
8,South Alabama,Roughing,Personal / Contact,1,0.0,0.0
8,South Carolina,Delay of Game,Procedural,1,5.0,5.0
8,South Carolina,False Start,Procedural,1,5.0,5.0
8,South Carolina,Holding,Blocking / Holding,2,14.0,7.0
8,South Carolina,Other / Unclassified,Other,2,15.0,7.5
8,South Carolina,Pass Interference,Personal / Contact,3,23.0,7.67
8,South Carolina,Roughing the Passer,Personal / Contact,1,0.0,0.0
8,South Florida,False Start,Procedural,4,20.0,5.0
8,South Florida,Holding,Blocking / Holding,2,19.0,9.5
8,South Florida,Other / Unclassified,Other,1,5.0,5.0
8,South Florida,Pass Interference,Personal / Contact,2,30.0,15.0
8,South Florida,Personal Foul,Personal / Contact,2,15.0,7.5
8,Southern Miss,False Start,Procedural,2,10.0,5.0
8,Southern Miss,Holding,Blocking / Holding,2,0.0,0.0
8,Southern Miss,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
8,Stanford,Delay of Game,Procedural,2,10.0,5.0
8,Stanford,False Start,Procedural,2,10.0,5.0
8,Stanford,Holding,Blocking / Holding,2,38.0,19.0
8,Stanford,Other / Unclassified,Other,2,5.0,2.5
8,Syracuse,False Start,Procedural,4,20.0,5.0
8,Syracuse,Holding,Blocking / Holding,4,12.0,3.0
8,Syracuse,Offside,Procedural,1,5.0,5.0
8,Syracuse,Other / Unclassified,Other,1,10.0,10.0
8,Syracuse,Personal Foul,Personal / Contact,5,42.0,8.4
8,TCU,Holding,Blocking / Holding,3,0.0,0.0
8,TCU,Pass Interference,Personal / Contact,2,0.0,0.0
8,TCU,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
8,Temple,Delay of Game,Procedural,1,5.0,5.0
8,Temple,Personal Foul,Personal / Contact,1,0.0,0.0
8,Tennessee,False Start,Procedural,2,5.0,2.5
8,Tennessee,Offside,Procedural,1,5.0,5.0
8,Tennessee,Other / Unclassified,Other,1,0.0,0.0
8,Tennessee,Pass Interference,Personal / Contact,2,30.0,15.0
8,Texas,False Start,Procedural,1,5.0,5.0
